0	44.8333	
1	45.6615	
2	47.4202	
3	50.2689	
4	54.1167	
5	59.3730	
6	65.7707	
7	72.6267	
8	79.2533	
9	85.4232	
10	90.8379	
11	95.2562	
12	99.0059	
13	102.1338	
14	104.7063	
15	107.0552	
16	109.1017	
17	110.4837	
18	111.3762	
19	111.3265	
20	110.8490	
21	109.6427	
22	107.1521	
23	103.8076	
24	99.1508	
25	93.3042	
26	86.4545	
27	78.9177	
28	71.5077	
29	65.0729	
30	60.3333	
31	56.6664	
32	54.3133	
33	53.1187	
34	52.5335	
35	52.2240	
36	51.9055	
37	51.5916	
38	51.1777	
39	50.2399	
40	49.5833	
