0	43.6667	
1	44.0816	
2	44.9028	
3	46.3121	
4	48.5667	
5	52.0586	
6	57.0201	
7	63.2123	
8	70.6901	
9	79.0132	
10	87.9036	
11	96.3215	
12	104.0722	
13	110.9447	
14	116.8989	
15	121.7533	
16	126.1250	
17	129.7276	
18	132.5265	
19	134.5458	
20	135.1111	
21	134.2104	
22	132.0750	
23	128.7133	
24	124.8001	
25	120.3125	
26	114.9528	
27	109.5537	
28	103.2333	
29	95.7958	
30	87.2847	
31	78.9316	
32	71.0472	
33	64.1208	
34	58.6128	
35	54.2724	
36	51.0667	
37	48.5250	
38	47.1833	
39	45.8913	
40	45.0312	
