0	49.5833	
1	51.4875	
2	54.2770	
3	57.5271	
4	61.0833	
5	64.8639	
6	68.8042	
7	72.8546	
8	77.1000	
9	81.7167	
10	86.3242	
11	90.7104	
12	94.5750	
13	97.9303	
14	100.4755	
15	101.8786	
16	102.4333	
17	102.2569	
18	101.8021	
19	101.4761	
20	101.0365	
21	100.4911	
22	99.5875	
23	97.8862	
24	95.6267	
25	92.4896	
26	88.4542	
27	83.5352	
28	78.3556	
29	73.3458	
30	68.3984	
31	63.9979	
32	60.4842	
33	57.5256	
34	55.1542	
35	53.2393	
36	51.5748	
37	50.3333	
38	49.0749	
39	47.9146	
40	46.9167	
