0	42.9219	
1	43.0000	
2	43.0791	
3	43.2600	
4	43.6342	
5	44.1539	
6	44.7875	
7	45.4604	
8	46.6000	
9	48.4188	
10	50.8343	
11	53.9802	
12	58.4920	
13	63.5939	
14	69.1787	
15	74.7348	
16	80.1565	
17	84.5894	
18	88.1292	
19	90.2623	
20	90.6250	
21	89.6243	
22	87.3053	
23	83.9761	
24	79.8350	
25	75.6007	
26	71.4264	
27	67.1715	
28	63.4083	
29	59.5857	
30	56.2620	
31	53.5208	
32	51.0029	
33	49.0347	
34	47.1075	
35	46.0469	
36	45.1217	
37	44.4385	
38	44.0917	
39	44.0844	
40	44.0000	
